id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
33865,Men,Footwear,Sandal,Sports Sandals,Black,Winter,2012.0,Casual,Puma Men Black & Green Aripon Ind Sports Sandals
39898,Men,Footwear,Sandal,Sports Sandals,Black,Fall,2012.0,Casual,ADIDAS Men Black Sandals
6827,Women,Footwear,Sandal,Sports Sandals,Blue,Summer,2011.0,Casual,Timberland Women Belle Isld Boat Ball Black Floater
39899,Men,Footwear,Sandal,Sports Sandals,Brown,Summer,2012.0,Casual,ADIDAS Men Brown Sandals
4650,Women,Footwear,Sandal,Sports Sandals,Black,Summer,2011.0,Casual,ADIDAS Women Neo Chicane Black Blue Sandal
40310,Unisex,Footwear,Sandal,Sports Sandals,White,Winter,2013.0,Casual,Warner Bros Kids White & Green Sports Sandals
46055,Women,Accessories,Jewellery,Bracelet,Gold,Winter,2016.0,Casual,Estelle Women Gold Bracelet
48566,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2012.0,Casual,Lucera Women Silver Bracelet
48311,Women,Accessories,Jewellery,Bracelet,Bronze,Winter,2012.0,Casual,Pitaraa Women Bronze Beaded Bracelet
48589,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2013.0,Casual,Lucera Women Silver Bracelet
48576,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012.0,Casual,Revv Men Steel Bracelet
46054,Women,Accessories,Jewellery,Bracelet,Green,Winter,2015.0,Casual,Estelle Women Green Bracelet
27421,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Winter,2015.0,Casual,Jockey Women Blue Lounge Pants
54977,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017.0,Casual,Femella Women Blue Lounge Pants
51988,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Purple,Summer,2017.0,Casual,Inaya Women Purple Lounge Pants
30897,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Mustard,Summer,2012.0,Ethnic,Fabindia Women Mustard Kalamkari Salwar
54978,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017.0,Casual,Femella Women Printed Blue Lounge Pants
32266,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Navy Blue,Summer,2016.0,Casual,2go Active Gear USA Men Red Pele Track Pants
57767,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,,Lotus Herbals Whiteglow Yogurt Skin Whitening & Brightening Face Masque 80 g
56624,Women,Personal Care,Skin,Face Moisturisers,Black,Spring,2017.0,Casual,Olay Women Age Protect Anti-Ageing UV Lotion
57674,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,,Lotus Herbals Whiteglow Hand & Body Lotion
57701,Women,Personal Care,Skin,Face Moisturisers,Cream,Spring,2017.0,Casual,Lotus Herbals Papayablem Papaya-N-Saffron Anti-Blemish Creme
57678,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,,Lotus Herbals Whiteglow Skin Micro-Emulsion
55107,Women,Personal Care,Skin,Face Moisturisers,Silver,Spring,2017.0,Casual,Pond's Age Miracle Deep Action Night Cream
42614,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Earrings & Pendant Set
46042,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Gold Jewellery Set
56217,Women,Accessories,Jewellery,Jewellery Set,Silver,Winter,2016.0,Casual,Estelle Women Silver Earring & Pendant Set
59772,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Gold Earring & Pendant Set
42611,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2015.0,Casual,Estelle Women Gold Earrings & Pendant Set
48763,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set
44174,Women,Personal Care,Fragrance,Fragrance Gift Set,White,Spring,2017.0,Casual,Nike Fragrances Women Sensual Touch Perfume and Deo Set
32536,Men,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017.0,Casual,Playboy Men Malibu Fragrance Gift Set
44156,Men,Personal Care,Fragrance,Fragrance Gift Set,Green,Spring,2017.0,Casual,Nike Fragrances Men Fragrance Gift Set
23541,Men,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017.0,Casual,Police Dark Men Fragrance Gift Set
32533,Men,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017.0,Casual,Playboy Men Hollywood Fragrance Gift Set
44155,Men,Personal Care,Fragrance,Fragrance Gift Set,Brown,Spring,2017.0,Casual,Nike Fragrances Men Urban Musk Fragrance Gift Set
56582,Women,Personal Care,Makeup,Highlighter and Blush,Bronze,Spring,2017.0,,Streetwear Crystal Shine Bronze Face Brightener Loose Powder
56126,Women,Personal Care,Makeup,Highlighter and Blush,Pink,Spring,2017.0,Casual,Colorbar Touch And Blushe Tint of Pink Blusher 001
55282,Women,Personal Care,Makeup,Highlighter and Blush,Brown,Spring,2017.0,Casual,Lakme Cheek Chromatic Night Sheen Blusher
55528,Women,Personal Care,Makeup,Highlighter and Blush,Skin,Spring,2017.0,Casual,Revlon Skinlights Face Peach Light Illuminator Lotion
49156,Women,Personal Care,Makeup,Highlighter and Blush,Peach,Spring,2017.0,,Deborah Peach HiTech Blusher # 59
55250,Women,Personal Care,Makeup,Highlighter and Blush,Bronze,Spring,2017.0,Casual,Lakme Absolute Sun-Kissed Bronzer
51390,Men,Apparel,Innerwear,Boxers,Navy Blue,Summer,2012.0,Casual,Myntra Navy Blue Printed Boxers
51388,Men,Apparel,Innerwear,Boxers,Grey,Summer,2012.0,Casual,Myntra Grey Printed Boxers
51392,Men,Apparel,Innerwear,Boxers,White,Summer,2012.0,Casual,Myntra White Printed Boxers
23350,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016.0,Casual,Crusoe Men Elixir Boxer Assorted Short
32071,Men,Apparel,Innerwear,Boxers,Blue,Summer,2016.0,Casual,Playboy Men Blue Boxers
47270,Men,Apparel,Innerwear,Boxers,Blue,Summer,2016.0,Casual,FCUK Underwear Blue Printed Boxers
56183,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Colorbar Triple Act Sand Compact 002
56187,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Colorbar Radiant White UV Fairness Sandy Nude Compact 003
57784,Women,Personal Care,Makeup,Compact,Peach,Spring,2017.0,,Lotus Herbals Natural Blend Translucent Rouge Lustre Compact Powder 840
56189,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Colorbar Suede Bloom Compact 007
49086,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Deborah Ultrafine Compact Powder 01
56611,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,,Streetwear Stay On Caramel Compact
57708,Women,Personal Care,Lips,Lip Liner,Red,Spring,2017.0,Casual,Lotus Herbals Seduction Red Fire Lip Contour Definer 52
55480,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017.0,Casual,Revlon Colorstay Chocolates Lip Liner
49090,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017.0,Casual,Deborah 24 Ore Lip Liner 203
55223,Women,Personal Care,Lips,Lip Liner,Maroon,Spring,2017.0,Casual,Lakme Perfect Definition Go Grape Lip Liner 23
55482,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017.0,Casual,Revlon Toffee Lip Liner 19
49151,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017.0,Casual,Deborah Extra Lip Liner 04
47388,Women,Accessories,Bags,Mobile Pouch,Silver,Fall,2012.0,Casual,Baggit Women Silver Micky Santa Mobile Pouch
47400,Women,Accessories,Bags,Mobile Pouch,Teal,Summer,2012.0,Casual,Baggit Women Teal Aandhi Anna Mobile Pouch
20617,Women,Accessories,Bags,Mobile Pouch,Brown,Winter,2015.0,Casual,Baggit Women Chika Hoor Brown Mobile Pouch
47385,Women,Accessories,Bags,Mobile Pouch,Brown,Fall,2012.0,Casual,Baggit Women Brown Micky Santa Mobile Pouch
47328,Women,Accessories,Bags,Mobile Pouch,Grey,Summer,2012.0,Casual,Baggit Women Grey Doodle Jhuti Mobile Pouch
20578,Women,Accessories,Bags,Mobile Pouch,Blue,Winter,2015.0,Casual,Baggit Women Panchnama Enzyme Blue Mobile Pouch
36055,Unisex,Accessories,Bags,Messenger Bag,Olive,Summer,2015.0,Casual,OTLS Unisex Olive Green Messenger Bag
39520,Unisex,Accessories,Bags,Messenger Bag,Black,Summer,2012.0,Casual,Peter England Unisex Black Messanger Bag
41854,Men,Accessories,Accessories,Messenger Bag,Navy Blue,Summer,2012.0,Casual,Probase Men Navy Blue Messenger Bag
50429,Unisex,Accessories,Accessories,Messenger Bag,Blue,Summer,2012.0,Casual,Lino Perros Unisex Blue Satchel
25427,Unisex,Accessories,Bags,Messenger Bag,Olive,Summer,2012.0,Casual,Lee Unisex Casual Olive Bag
8246,Unisex,Accessories,Bags,Messenger Bag,Blue,Fall,2011.0,Casual,Fastrack Unisex Blue Bag
56593,Women,Personal Care,Eyes,Eyeshadow,Green,Spring,2017.0,,Streetwear Green With Envy Eye Shadow
56141,Women,Personal Care,Makeup,Eyeshadow,Copper,Spring,2017.0,Casual,Colorbar Copper Crush Eye Shadow 002
56136,Women,Personal Care,Makeup,Eyeshadow,Blue,Spring,2017.0,Casual,Colorbar Aquamarine Eye Shadow 007
55540,Women,Personal Care,Makeup,Eyeshadow,Copper,Spring,2017.0,Casual,Revlon Illuminance Copper Coast Creme Shadow 01
56139,Women,Personal Care,Makeup,Eyeshadow,Pink,Spring,2017.0,Casual,Colorbar Really Rose Eye Shadow 004
57777,Women,Personal Care,Makeup,Eyeshadow,Brown,Spring,2017.0,,Lotus Herbals Maxlid Coco Fudge Eye Shadow
25787,Men,Apparel,Topwear,Suspenders,Red,Summer,2012.0,Formal,Arrow Men Red Suspenders
25763,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Lino Perros Men Black & Green Suspenders
25764,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Lino Perros Men Black Suspenders
25775,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Lino Perros Men Black Suspenders
25779,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Arrow Men Black Suspenders
25765,Men,Apparel,Topwear,Suspenders,Brown,Summer,2012.0,Formal,Lino Perros Men Light Brown Suspenders
50190,Women,Apparel,Innerwear,Camisoles,White,Winter,2015.0,Casual,Hanes Women White Camisole
27498,Women,Apparel,Innerwear,Camisoles,Pink,Winter,2015.0,Casual,Jockey Pink Camisole
52487,Women,Apparel,Innerwear,Camisoles,Pink,Winter,2015.0,Casual,Red Rose Pink Camisole
52515,Women,Apparel,Innerwear,Camisoles,Skin,Winter,2015.0,Casual,Red Rose Skin Cream Bra
52490,Women,Apparel,Innerwear,Camisoles,White,Winter,2015.0,Casual,Red Rose White Camisole
52470,Women,Apparel,Innerwear,Camisoles,White,Winter,2015.0,Casual,Red Rose White Camisole
58220,Women,Apparel,Bottomwear,Patiala,Multi,Summer,2012.0,Ethnic,Shree Women Multi Coloured Patiala
47063,Women,Apparel,Bottomwear,Patiala,Multi,Fall,2012.0,Ethnic,Shree Women Multi Colored Patiala
47080,Women,Apparel,Bottomwear,Patiala,Mustard,Fall,2012.0,Ethnic,Shree Women Mustard & Green Patiala
58212,Women,Apparel,Bottomwear,Patiala,White,Fall,2012.0,Ethnic,Shree Women White Printed Patiala
47065,Women,Apparel,Bottomwear,Patiala,Maroon,Fall,2012.0,Ethnic,Shree Women Maroon & Mustard Patiala
47076,Women,Apparel,Bottomwear,Patiala,Black,Fall,2012.0,Ethnic,Shree Women Black Printed Patiala
17385,Men,Accessories,Mufflers,Mufflers,Red,Fall,2011.0,Casual,Reid & Taylor Men Check Red Muffler
24870,Men,Accessories,Mufflers,Mufflers,Brown,Fall,2011.0,Casual,Reid & Taylor Men Brown Muffler
14635,Men,Accessories,Mufflers,Mufflers,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Mufflers
25401,Men,Accessories,Mufflers,Mufflers,Red,Summer,2012.0,Casual,Nike Men Red & Blue FCB Muffler
20068,Men,Accessories,Mufflers,Mufflers,Green,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Muffler
13810,Men,Accessories,Mufflers,Mufflers,White,Summer,2016.0,Casual,Proline White Striped Muffler
13621,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Grey,Summer,2016.0,Casual,Hanes Men Knitted Grey Shorts
50654,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Black,Winter,2016.0,Sports,Chromozome Men Black Lounge Shorts
51995,Women,Apparel,Loungewear and Nightwear,Lounge Shorts,Brown,Summer,2017.0,Casual,Inaya Women Brown Lounge Shorts
50028,Women,Apparel,Loungewear and Nightwear,Lounge Shorts,Black,Winter,2015.0,Casual,Hanes Women Assorted Lounge Shorts
50651,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Black,Winter,2016.0,Casual,Chromozome Men Black Lounge Shorts
50652,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Grey Melange,Winter,2016.0,Casual,Chromozome Men Grey Lounge Shorts
26988,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,2012.0,Casual,Jealous 21 Women Blue Jeggings
26989,Women,Apparel,Bottomwear,Jeggings,Black,Summer,2012.0,Casual,Jealous 21 Women Black Jeggings
51590,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,2012.0,Casual,Wrangler Women Navy Blue Jeggings
51597,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Wrangler Women Blue Jeggings
54049,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,2012.0,Casual,Myntra Women Navy Blue Jeggings
57210,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Jeggings
30904,Women,Apparel,Bottomwear,Salwar,Mustard,Summer,2012.0,Ethnic,Fabindia Women Mustard Salwar
30898,Women,Apparel,Bottomwear,Salwar,Black,Summer,2012.0,Ethnic,Fabindia Women Black Salwar
47047,Women,Apparel,Bottomwear,Salwar,Purple,Summer,2012.0,Ethnic,Shree Women & Cream Jodhpuri Salwar
30727,Girls,Apparel,Bottomwear,Salwar,Green,Summer,2012.0,Ethnic,Fabindia Girls Green Mangalgiri Salwar
30901,Women,Apparel,Bottomwear,Salwar,Red,Summer,2012.0,Ethnic,Fabindia Women Red Mangalgiri Salwar
30730,Girls,Apparel,Bottomwear,Salwar,Purple,Summer,2012.0,Ethnic,Fabindia Girls Printed Purple Salwar
14876,Women,Apparel,Bottomwear,Stockings,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Stockings
20058,Women,Apparel,Bottomwear,Stockings,Grey,Fall,2011.0,Casual,united Colors Of Benetton Women Grey Tight
33979,Women,Apparel,Bottomwear,Stockings,Black,Summer,2012.0,Casual,Femella Women Black Stockings
52134,Women,Apparel,Bottomwear,Stockings,Black,Fall,2012.0,Casual,Femella Women Black Stockings
20365,Women,Apparel,Bottomwear,Stockings,Brown,Fall,2011.0,Casual,United Colors of Benetton Women Solid Dark Brown Tights
16252,Women,Apparel,Bottomwear,Stockings,Brown,Fall,2011.0,Casual,United Colors of Benetton Women Solid Brown Stockings
30825,Women,Apparel,Bottomwear,Churidar,Magenta,Summer,2012.0,Ethnic,Fabindia Women Magenta Mangalgiri Churidar
30808,Women,Apparel,Bottomwear,Churidar,Red,Summer,2012.0,Ethnic,Fabindia Women Red Cambric Churidar
30732,Women,Apparel,Bottomwear,Churidar,Black,Summer,2012.0,Ethnic,Fabindia Women Black Churidar
30831,Women,Apparel,Bottomwear,Churidar,Yellow,Summer,2012.0,Ethnic,Fabindia Women Yellow Mangalgiri Churidar
30826,Women,Apparel,Bottomwear,Churidar,Navy Blue,Summer,2012.0,Ethnic,Fabindia Women Navy Blue Mangalgiri Churidar
30821,Women,Apparel,Bottomwear,Churidar,Beige,Summer,2012.0,Ethnic,Fabindia Women Beige Mangalgiri Churidar
26323,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Fall,2013.0,Sports,Proline Men Navy Tracksuit
15337,Men,Apparel,Bottomwear,Tracksuits,Olive,Fall,2011.0,Sports,Nike Men Solid Olive Tracksuits
38357,Men,Apparel,Bottomwear,Tracksuits,Red,Summer,2016.0,Casual,2go Active Gear USA Men Red Bjorn Track Pants
9769,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Navy Blue Tracksuit
16224,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Fall,2011.0,Sports,Puma Men Poly Knitted Navy Blue Tracksuit
9770,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,2011.0,Casual,ADIDAS Men Ess 3s Suit Black Tracksuits
57800,Women,Personal Care,Skin Care,Face Wash and Cleanser,White,Spring,2017.0,,Lotus Herbals Lemon Pure Cleansing Milk
55081,Women,Personal Care,Skin Care,Face Wash and Cleanser,Pink,Spring,2017.0,Casual,Ponds White Beauty Daily Spot-less Lightening Facial Foam
57876,Women,Personal Care,Skin Care,Face Wash and Cleanser,Green,Spring,2017.0,Casual,Biotique Women Bio Berberry Refreshing Cleansing Lotion
55583,Women,Personal Care,Skin Care,Face Wash and Cleanser,Gold,Spring,2017.0,,Revlon Age Defying Sculpt-Logic Gentle Cream Cleanser
57756,Women,Personal Care,Skin Care,Face Wash and Cleanser,Green,Spring,2017.0,Casual,Lotus Herbals Neem & Clove Purifying Face Wash
56631,Women,Personal Care,Skin Care,Face Wash and Cleanser,White,Spring,2017.0,Casual,Olay Regenerist Cream Cleanser
57865,Women,Personal Care,Skin Care,Sunscreen,Yellow,Spring,2017.0,Casual,Biotique Women Bio Carrot SPF 40 Sunscreen Lotion
57628,Women,Personal Care,Skin Care,Sunscreen,White,Spring,2017.0,,Lotus Herbals Safe Sun Sunscreen
57625,Unisex,Personal Care,Skin Care,Sunscreen,Orange,Spring,2017.0,Casual,Lotus Herbals Kids Sun Block Cream
57861,Women,Personal Care,Skin Care,Sunscreen,Green,Spring,2017.0,Casual,Biotique Women Bio Vera Ultra Soothing Body Lotion with SPF 75
57863,Women,Personal Care,Skin Care,Sunscreen,Green,Spring,2017.0,Casual,Biotique Bio Sandalwood Face & Body Sun Cream
57864,Women,Personal Care,Skin Care,Sunscreen,Peach,Spring,2017.0,Casual,Biotique Bio Sandalwood Face & Body Sunscreen Lotion
12449,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Brown,Fall,2011.0,,Timberland Unisex Brown Shoe Accessories
6835,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Black,Summer,2011.0,,Timberland Unisex Max 2 Shine Black Shoe Accessories
6842,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Black,Summer,2011.0,Casual,Timberland Unisex Rubber Sole Brush Shoe Accessories
12451,Unisex,Accessories,Shoe Accessories,Shoe Accessories,White,Fall,2011.0,,Timberland Unisex White Shoe Accessories
12452,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Orange,Fall,2011.0,,Timberland Unisex Orange Shoe Accessories
6840,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Brown,Summer,2011.0,,Timberland Unisex Dry Cleaning Shoe Kit
19541,Men,Accessories,Gloves,Gloves,Black,Fall,2011.0,Casual,United Colors of Benetton Men Solid Black Gloves
19441,Men,Accessories,Gloves,Gloves,Black,Summer,2012.0,Casual,Quiksilver Men Casual Black Gloves
37519,Boys,Accessories,Gloves,Gloves,White,Summer,2012.0,Casual,Madagascar 3 Infant Boys White Mittens
37555,Girls,Accessories,Gloves,Gloves,Pink,Summer,2012.0,Casual,Madagascar 3 Infants Girl Pink Mittens
37579,Girls,Accessories,Gloves,Gloves,White,Summer,2012.0,Casual,Madagascar 3 Infant Girls White Mittens
19442,Men,Accessories,Gloves,Gloves,Black,Summer,2012.0,Casual,Quiksilver Men Black Octo Gloves
52472,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015.0,Casual,Red Rose Women White & Pink Polka Dot Print Bath Robe
52497,Women,Apparel,Loungewear and Nightwear,Bath Robe,Red,Winter,2015.0,Casual,Red Rose Women Red Bathrobe
52510,Women,Apparel,Loungewear and Nightwear,Bath Robe,White,Winter,2015.0,Casual,Red Rose Women White & Pink Striped Bath Robes
52475,Women,Apparel,Loungewear and Nightwear,Bath Robe,White,Winter,2015.0,,Red Rose White & Red Dot Print Bath Robe
52494,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015.0,Casual,Red Rose Women Pink Bath Robe
52509,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015.0,,Red Rose Pink Striped Bath Robe
55325,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Colorsilk Luminista Golden Brown Hair Colour 120
55519,Unisex,Personal Care,Hair,Hair Colour,Black,Spring,2017.0,Casual,Revlon Unisex Top Speed Brownish Black Hair Colour 68
55328,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Color 'N Care 2N Brown Black Hair Colour
55516,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Top Speed 60 Natural Brown Ammonia-Free Hair Colour
55336,Women,Personal Care,Hair,Hair Colour,Black,Spring,2017.0,Casual,Revlon Colorsilk 1N Black Hair Colour
